visit_id,rep_id,hcp_id,visit_date,drug_promoted,visit_duration_minutes
83624,102,1505,2024-08-28,CardioMax,10
83625,102,358,2024-08-16,CardioMax,22
83626,102,704,2024-08-26,CardioMax,26
83627,102,845,2024-08-02,CardioMax,23
83628,102,1650,2024-08-28,CardioMax,23
83629,102,759,2024-08-16,CardioMax,18
83630,102,35,2024-08-30,CardioMax,22
83631,102,1370,2024-08-22,CardioMax,17
83632,102,852,2024-08-05,CardioMax,19
83633,102,882,2024-08-07,GlucoShield,29
83634,102,1889,2024-08-19,CardioMax,33
83635,102,930,2024-08-09,CardioMax,20
83636,102,1786,2024-08-29,GlucoShield,20
83637,102,284,2024-08-15,CardioMax,21
83638,102,1010,2024-08-07,CardioMax,19
83639,102,319,2024-08-29,CardioMax,29
83640,102,1152,2024-08-20,CardioMax,16
83641,102,80,2024-08-12,GlucoShield,36
83642,102,882,2024-08-30,CardioMax,16
83643,102,1010,2024-08-20,CardioMax,14
83644,102,51,2024-08-14,CardioMax,32
83645,102,1760,2024-08-30,CardioMax,36
83646,102,595,2024-08-06,CardioMax,25
83647,102,1829,2024-08-22,CardioMax,13
83648,102,869,2024-08-29,GlucoShield,26
83649,102,668,2024-08-02,CardioMax,22
83650,102,319,2024-08-23,CardioMax,32
83651,102,367,2024-09-23,CardioMax,26
83652,102,8,2024-09-11,CardioMax,24
83653,102,129,2024-09-06,CardioMax,25
83654,102,1833,2024-09-16,CardioMax,27
83655,102,1650,2024-09-27,CardioMax,17
83656,102,1688,2024-09-18,CardioMax,32
83657,102,887,2024-09-27,GlucoShield,13
83658,102,942,2024-09-25,CardioMax,20
83659,102,663,2024-09-24,CardioMax,26
83660,102,653,2024-09-02,CardioMax,26
83661,102,90,2024-09-02,CardioMax,18
83662,102,1730,2024-09-03,CardioMax,13
83663,102,1650,2024-09-17,CardioMax,31
83664,102,958,2024-09-04,GlucoShield,33
83665,102,1872,2024-09-24,CardioMax,40
83666,102,358,2024-09-13,GlucoShield,33
83667,102,1255,2024-09-27,CardioMax,19
83668,102,679,2024-09-05,GlucoShield,18
83669,102,1505,2024-09-23,CardioMax,17
83670,102,35,2024-09-05,CardioMax,32
83671,102,1212,2024-09-23,CardioMax,15
83672,102,752,2024-09-02,CardioMax,34
83673,102,984,2024-09-05,CardioMax,25
83674,102,1204,2024-09-16,CardioMax,30
83675,102,1760,2024-09-11,GlucoShield,24
83676,102,66,2024-09-17,CardioMax,38
83677,102,1713,2024-09-17,CardioMax,20
83678,102,367,2024-09-23,CardioMax,24
83679,102,1829,2024-09-17,CardioMax,32
83680,102,984,2024-09-19,CardioMax,35
83681,102,882,2024-09-06,CardioMax,26
83682,102,1275,2024-09-24,GlucoShield,21
83683,102,293,2024-09-05,GlucoShield,31
83684,102,958,2024-09-16,CardioMax,25
83685,102,1640,2024-09-03,CardioMax,25
83686,102,35,2024-09-10,CardioMax,34
83687,102,679,2024-09-10,CardioMax,19
83688,102,1722,2024-09-16,GlucoShield,29
83689,102,1889,2024-09-24,CardioMax,25
83690,102,260,2024-09-23,CardioMax,10
83691,102,1357,2024-10-16,CardioMax,18
83692,102,828,2024-10-10,CardioMax,26
83693,102,1380,2024-10-07,CardioMax,16
83694,102,59,2024-10-18,CardioMax,21
83695,102,1840,2024-10-03,GlucoShield,31
83696,102,632,2024-10-07,CardioMax,25
83697,102,1855,2024-10-23,CardioMax,35
83698,102,1907,2024-10-31,CardioMax,15
83699,102,458,2024-10-29,CardioMax,25
83700,102,1057,2024-10-30,CardioMax,31
83701,102,367,2024-10-22,CardioMax,21
83702,102,353,2024-10-07,CardioMax,24
83703,102,8,2024-10-31,CardioMax,10
83704,102,1424,2024-10-28,CardioMax,21
83705,102,83,2024-10-21,CardioMax,10
83706,102,1668,2024-10-09,CardioMax,11
83707,102,1505,2024-10-11,CardioMax,13
83708,102,942,2024-10-17,CardioMax,22
83709,102,653,2024-10-04,GlucoShield,12
83710,102,458,2024-10-17,CardioMax,15
83711,102,1722,2024-10-07,CardioMax,25
83712,102,353,2024-10-03,CardioMax,20
83713,102,1650,2024-10-21,CardioMax,18
83714,102,1833,2024-10-29,CardioMax,27
83715,102,51,2024-10-10,CardioMax,19
83716,102,51,2024-10-23,CardioMax,13
83717,102,1995,2024-10-14,GlucoShield,33
83718,102,1730,2024-10-10,CardioMax,13
83719,102,410,2024-10-21,CardioMax,31
83720,102,1538,2024-10-25,CardioMax,16
83721,102,260,2024-10-08,CardioMax,18
83722,102,1668,2024-10-16,GlucoShield,32
83723,102,593,2024-10-02,CardioMax,12
83724,102,893,2024-10-15,CardioMax,26
83725,102,1833,2024-10-10,CardioMax,25
83726,102,772,2024-10-22,CardioMax,28
83727,102,1629,2024-10-16,CardioMax,36
83728,102,168,2024-10-02,CardioMax,11
83729,102,1995,2024-10-31,CardioMax,16
83730,102,239,2024-10-21,CardioMax,19
83731,102,907,2024-10-21,GlucoShield,18
83732,102,293,2024-10-14,GlucoShield,17
83733,102,869,2024-10-18,GlucoShield,21
83734,102,753,2024-10-07,CardioMax,29
83735,102,129,2024-10-29,CardioMax,18
83736,102,1152,2024-10-16,CardioMax,34
83737,102,1885,2024-10-31,CardioMax,21
83738,102,1010,2024-10-24,CardioMax,23
83739,102,772,2024-10-16,CardioMax,22
83740,102,1713,2024-10-18,CardioMax,17
83741,102,413,2024-10-15,GlucoShield,23
83742,102,1713,2024-10-31,CardioMax,19
83743,102,976,2024-10-10,CardioMax,33
83744,102,1057,2024-10-28,CardioMax,18
83745,102,1424,2024-10-11,GlucoShield,11
83746,102,1790,2024-10-09,CardioMax,28
83747,102,752,2024-11-13,CardioMax,37
83748,102,1505,2024-11-13,GlucoShield,16
83749,102,1505,2024-11-06,CardioMax,10
83750,102,1885,2024-11-14,CardioMax,23
83751,102,942,2024-11-18,CardioMax,19
83752,102,80,2024-11-14,CardioMax,29
83753,102,260,2024-11-13,CardioMax,18
83754,102,1742,2024-11-15,CardioMax,34
83755,102,1885,2024-11-12,CardioMax,19
83756,102,1075,2024-11-29,GlucoShield,29
83757,102,657,2024-11-12,CardioMax,22
83758,102,1550,2024-11-07,CardioMax,23
83759,102,632,2024-11-06,GlucoShield,25
83760,102,682,2024-11-08,CardioMax,25
83761,102,1109,2024-11-13,CardioMax,30
83762,102,1790,2024-11-14,CardioMax,26
83763,102,1641,2024-11-20,CardioMax,24
83764,102,413,2024-11-07,CardioMax,26
83765,102,293,2024-11-18,CardioMax,27
83766,102,1829,2024-11-12,CardioMax,23
83767,102,1730,2024-11-26,CardioMax,27
83768,102,1955,2024-11-22,CardioMax,17
83769,102,1504,2024-11-07,CardioMax,26
83770,102,1255,2024-11-07,GlucoShield,29
83771,102,1668,2024-11-20,CardioMax,19
83772,102,1955,2024-11-18,CardioMax,35
83773,102,704,2024-11-18,CardioMax,31
83774,102,35,2024-11-15,CardioMax,25
83775,102,869,2024-11-20,CardioMax,27
83776,102,1057,2024-11-05,CardioMax,21
83777,102,247,2024-11-22,GlucoShield,10
83778,102,663,2024-11-15,CardioMax,29
83779,102,1357,2024-11-27,CardioMax,38
83780,102,1380,2024-11-29,CardioMax,25
83781,102,1255,2024-11-08,CardioMax,22
83782,102,138,2024-11-25,CardioMax,26
83783,102,1504,2024-11-06,CardioMax,27
83784,102,1742,2024-11-22,CardioMax,23
83785,102,183,2024-11-15,CardioMax,28
83786,102,1942,2024-11-25,CardioMax,19
83787,102,1056,2024-11-13,CardioMax,21
83788,102,1722,2024-11-12,GlucoShield,27
83789,102,1730,2024-12-10,CardioMax,16
83790,102,1456,2024-12-31,CardioMax,22
83791,102,260,2024-12-18,CardioMax,19
83792,102,1195,2024-12-23,CardioMax,16
83793,102,1010,2024-12-30,CardioMax,18
83794,102,1955,2024-12-03,GlucoShield,31
83795,102,319,2024-12-04,CardioMax,26
83796,102,358,2024-12-05,CardioMax,21
83797,102,1010,2024-12-10,CardioMax,30
83798,102,1456,2024-12-10,CardioMax,11
83799,102,51,2024-12-11,CardioMax,31
83800,102,1075,2024-12-25,CardioMax,19
83801,102,25,2024-12-04,CardioMax,15
83802,102,668,2024-12-23,CardioMax,31
83803,102,1510,2024-12-19,CardioMax,10
83804,102,458,2024-12-12,CardioMax,31
83805,102,1892,2024-12-25,CardioMax,19
83806,102,818,2024-12-23,CardioMax,30
83807,102,1057,2024-12-10,CardioMax,26
83808,102,657,2024-12-02,CardioMax,17
83809,102,887,2024-12-25,CardioMax,18
83810,102,1742,2024-12-06,CardioMax,19
83811,102,1908,2024-12-12,CardioMax,21
83812,102,753,2024-12-17,CardioMax,23
83813,102,1037,2024-12-20,CardioMax,27
83814,102,1152,2024-12-11,CardioMax,37
83815,102,1747,2024-12-17,CardioMax,24
83816,102,293,2024-12-17,CardioMax,40
83817,102,1840,2024-12-17,CardioMax,30
83818,102,353,2024-12-18,CardioMax,32
83819,102,1370,2024-12-31,CardioMax,28
83820,102,1688,2024-12-12,CardioMax,26
83821,102,1195,2024-12-27,CardioMax,19
83822,102,1713,2024-12-20,CardioMax,23
83823,102,1058,2024-12-30,CardioMax,15
83824,102,679,2024-12-20,CardioMax,38
83825,102,668,2024-12-18,CardioMax,20
83826,102,1760,2024-12-12,GlucoShield,28
83827,102,1275,2024-12-18,CardioMax,20
83828,102,893,2024-12-12,CardioMax,24
83829,102,1212,2024-12-03,CardioMax,26
83830,102,51,2024-12-17,CardioMax,33
83831,103,25,2023-07-17,CardioMax,26
83832,103,1620,2023-07-19,CardioMax,19
83833,103,930,2023-07-27,CardioMax,15
83834,103,1075,2023-07-13,CardioMax,18
83835,103,129,2023-07-04,CardioMax,25
83836,103,1872,2023-07-21,CardioMax,28
83837,103,1889,2023-07-10,CardioMax,21
83838,103,1885,2023-07-25,CardioMax,38
83839,103,679,2023-07-06,CardioMax,20
83840,103,216,2023-07-24,CardioMax,21
83841,103,353,2023-07-13,CardioMax,30
83842,103,1640,2023-07-04,CardioMax,23
83843,103,1885,2023-07-04,CardioMax,30
83844,103,413,2023-07-17,CardioMax,17
83845,103,87,2023-07-18,CardioMax,24
83846,103,1152,2023-07-31,CardioMax,28
83847,103,1730,2023-07-07,CardioMax,33
83848,103,90,2023-07-04,CardioMax,26
83849,103,1057,2023-07-24,CardioMax,25
83850,103,976,2023-07-05,CardioMax,24
83851,103,1607,2023-07-12,CardioMax,30
83852,103,1452,2023-07-11,CardioMax,28
83853,103,216,2023-07-18,CardioMax,20
83854,103,984,2023-07-27,CardioMax,23
83855,103,367,2023-07-20,CardioMax,15
83856,103,1640,2023-07-11,CardioMax,32
83857,103,976,2023-07-26,CardioMax,31
83858,103,1629,2023-07-13,CardioMax,15
83859,103,1307,2023-07-17,CardioMax,27
83860,103,458,2023-07-12,CardioMax,25
83861,103,1380,2023-07-07,CardioMax,21
83862,103,90,2023-07-12,CardioMax,27
83863,103,1550,2023-07-12,CardioMax,25
83864,103,1424,2023-07-05,GlucoShield,31
83865,103,168,2023-07-12,CardioMax,28
83866,103,353,2023-07-20,CardioMax,28
83867,103,1285,2023-07-13,GlucoShield,19
83868,103,1056,2023-07-12,CardioMax,31
83869,103,967,2023-07-18,CardioMax,28
83870,103,593,2023-07-03,CardioMax,27
83871,103,852,2023-07-21,GlucoShield,29
83872,103,1407,2023-07-12,CardioMax,33
83873,103,614,2023-07-14,GlucoShield,32
83874,103,1786,2023-07-25,CardioMax,28
83875,103,887,2023-07-12,CardioMax,24
83876,103,8,2023-07-06,CardioMax,18
83877,103,758,2023-08-07,CardioMax,23
83878,103,907,2023-08-08,GlucoShield,27
83879,103,1255,2023-08-15,CardioMax,21
83880,103,1452,2023-08-30,CardioMax,25
83881,103,239,2023-08-29,CardioMax,22
83882,103,1889,2023-08-10,CardioMax,21
83883,103,1204,2023-08-14,CardioMax,14
83884,103,247,2023-08-23,CardioMax,26
83885,103,759,2023-08-21,CardioMax,22
83886,103,930,2023-08-22,CardioMax,28
83887,103,319,2023-08-09,CardioMax,25
83888,103,1342,2023-08-28,CardioMax,15
83889,103,358,2023-08-22,CardioMax,31
83890,103,1037,2023-08-25,CardioMax,10
83891,103,657,2023-08-08,CardioMax,24
83892,103,1550,2023-08-08,CardioMax,19
83893,103,668,2023-08-25,CardioMax,20
83894,103,1955,2023-08-08,CardioMax,29
83895,103,1685,2023-08-14,CardioMax,10
83896,103,358,2023-08-03,CardioMax,26
83897,103,1668,2023-08-14,CardioMax,39
83898,103,1504,2023-08-22,CardioMax,26
83899,103,183,2023-08-15,CardioMax,12
83900,103,1456,2023-08-23,CardioMax,21
83901,103,984,2023-08-09,CardioMax,20
83902,103,1887,2023-08-29,CardioMax,28
83903,103,1829,2023-08-15,GlucoShield,16
83904,103,333,2023-08-24,CardioMax,23
83905,103,1892,2023-08-23,CardioMax,21
83906,103,333,2023-08-16,CardioMax,15
83907,103,1211,2023-08-08,CardioMax,29
83908,103,1889,2023-08-24,GlucoShield,24
83909,103,80,2023-08-21,CardioMax,35
83910,103,1995,2023-08-18,CardioMax,30
83911,103,976,2023-08-25,CardioMax,24
83912,103,869,2023-08-04,CardioMax,27
83913,103,1057,2023-08-22,CardioMax,28
83914,103,1538,2023-08-07,CardioMax,21
83915,103,1786,2023-08-16,GlucoShield,26
83916,103,614,2023-08-10,CardioMax,12
83917,103,1109,2023-09-26,CardioMax,20
83918,103,247,2023-09-06,CardioMax,25
83919,103,1885,2023-09-29,CardioMax,25
83920,103,967,2023-09-26,CardioMax,32
83921,103,882,2023-09-01,CardioMax,26
83922,103,1550,2023-09-22,CardioMax,20
83923,103,1840,2023-09-01,CardioMax,22
83924,103,1668,2023-09-26,CardioMax,33
83925,103,682,2023-09-06,CardioMax,19
83926,103,1510,2023-09-27,CardioMax,27
83927,103,239,2023-09-29,CardioMax,18
83928,103,759,2023-09-07,CardioMax,38
83929,103,942,2023-09-08,CardioMax,19
83930,103,247,2023-09-13,CardioMax,17
83931,103,1473,2023-09-08,CardioMax,25
83932,103,1255,2023-09-15,CardioMax,22
83933,103,882,2023-09-11,CardioMax,15
83934,103,114,2023-09-22,GlucoShield,19
83935,103,668,2023-09-01,GlucoShield,33
83936,103,1833,2023-09-07,CardioMax,20
83937,103,984,2023-09-22,CardioMax,26
83938,103,1668,2023-09-12,CardioMax,20
83939,103,114,2023-09-20,CardioMax,33
83940,103,1504,2023-09-27,CardioMax,13
83941,103,1907,2023-09-11,CardioMax,29
83942,103,1885,2023-09-08,GlucoShield,15
83943,103,367,2023-09-04,GlucoShield,26
83944,103,1536,2023-09-19,CardioMax,14
83945,103,367,2023-09-15,CardioMax,10
83946,103,653,2023-09-19,CardioMax,26
83947,103,595,2023-09-22,CardioMax,24
83948,103,1473,2023-09-06,CardioMax,20
83949,103,1659,2023-09-26,CardioMax,25
83950,103,1908,2023-09-29,CardioMax,24
83951,103,353,2023-09-22,CardioMax,17
83952,103,1075,2023-09-11,CardioMax,16
83953,103,828,2023-09-29,GlucoShield,20
83954,103,1833,2023-09-21,CardioMax,29
83955,103,1152,2023-09-27,CardioMax,27
83956,103,1833,2023-09-14,CardioMax,19
83957,103,1058,2023-10-20,CardioMax,25
83958,103,183,2023-10-09,CardioMax,27
83959,103,792,2023-10-10,CardioMax,18
83960,103,753,2023-10-10,CardioMax,29
83961,103,1872,2023-10-26,CardioMax,23
83962,103,668,2023-10-05,CardioMax,32
83963,103,907,2023-10-24,CardioMax,24
83964,103,682,2023-10-05,CardioMax,27
83965,103,25,2023-10-03,CardioMax,15
83966,103,818,2023-10-24,CardioMax,26
83967,103,1472,2023-10-31,CardioMax,24
83968,103,1037,2023-10-19,CardioMax,13
83969,103,1370,2023-10-09,CardioMax,22
83970,103,1908,2023-10-13,GlucoShield,33
83971,103,852,2023-10-02,CardioMax,27
83972,103,632,2023-10-31,GlucoShield,21
83973,103,942,2023-10-03,CardioMax,19
83974,103,1407,2023-10-02,CardioMax,10
83975,103,293,2023-10-11,CardioMax,23
83976,103,760,2023-10-26,CardioMax,28
83977,103,632,2023-10-06,CardioMax,23
83978,103,1456,2023-10-18,CardioMax,28
83979,103,168,2023-10-17,CardioMax,31
83980,103,1456,2023-10-04,CardioMax,16
83981,103,862,2023-10-30,CardioMax,24
83982,103,90,2023-10-19,CardioMax,29
83983,103,942,2023-10-27,CardioMax,21
83984,103,752,2023-10-17,CardioMax,17
83985,103,1641,2023-10-19,CardioMax,30
83986,103,1742,2023-10-09,GlucoShield,27
83987,103,367,2023-10-16,CardioMax,25
83988,103,753,2023-10-02,CardioMax,21
83989,103,1342,2023-10-03,CardioMax,22
83990,103,1887,2023-10-12,CardioMax,28
83991,103,704,2023-10-31,CardioMax,25
83992,103,1889,2023-10-06,CardioMax,12
83993,103,1075,2023-10-30,GlucoShield,20
83994,103,1472,2023-10-26,CardioMax,35
83995,103,976,2023-10-26,CardioMax,27
83996,103,632,2023-10-24,CardioMax,22
83997,103,614,2023-10-03,CardioMax,30
83998,103,704,2023-10-12,CardioMax,25
83999,103,663,2023-10-20,CardioMax,31
84000,103,653,2023-10-25,CardioMax,24
84001,103,1730,2023-10-30,CardioMax,25
84002,103,1760,2023-10-11,CardioMax,25
84003,103,668,2023-10-26,CardioMax,24
84004,103,1907,2023-10-24,CardioMax,25
84005,103,1995,2023-10-16,CardioMax,32
84006,103,247,2023-10-17,CardioMax,22
84007,103,90,2023-10-24,CardioMax,17
84008,103,930,2023-11-08,CardioMax,12
84009,103,1195,2023-11-28,CardioMax,15
84010,103,845,2023-11-03,CardioMax,17
84011,103,1538,2023-11-15,CardioMax,26
84012,103,1641,2023-11-09,CardioMax,19
84013,103,663,2023-11-10,CardioMax,18
84014,103,168,2023-11-23,CardioMax,30
84015,103,668,2023-11-02,CardioMax,28
84016,103,1370,2023-11-28,CardioMax,25
84017,103,1456,2023-11-09,CardioMax,15
84018,103,1010,2023-11-10,CardioMax,20
84019,103,1424,2023-11-03,GlucoShield,14
84020,103,1536,2023-11-27,CardioMax,17
84021,103,520,2023-11-23,CardioMax,21
84022,103,1907,2023-11-17,CardioMax,29
84023,103,1152,2023-11-08,CardioMax,31
84024,103,1504,2023-11-24,CardioMax,21
84025,103,1668,2023-11-10,CardioMax,32
84026,103,216,2023-11-27,CardioMax,26
84027,103,657,2023-11-17,CardioMax,11
84028,103,1010,2023-11-23,CardioMax,30
84029,103,1058,2023-11-14,CardioMax,16
84030,103,869,2023-11-07,CardioMax,19
84031,103,984,2023-11-20,CardioMax,12
84032,103,1370,2023-11-17,CardioMax,21
84033,103,25,2023-11-21,CardioMax,19
84034,103,1790,2023-11-09,CardioMax,25
84035,103,458,2023-11-09,CardioMax,19
84036,103,1641,2023-11-21,CardioMax,29
84037,103,653,2023-11-30,CardioMax,29
84038,103,1889,2023-11-14,CardioMax,27
84039,103,1840,2023-11-10,CardioMax,29
84040,103,1620,2023-11-02,CardioMax,27
84041,103,1056,2023-11-01,CardioMax,21
84042,103,260,2023-11-09,CardioMax,31
84043,103,1536,2023-11-14,CardioMax,34
84044,103,1255,2023-11-10,GlucoShield,32
84045,103,1442,2023-11-03,CardioMax,31
84046,103,1607,2023-11-13,CardioMax,24
84047,103,1058,2023-11-29,CardioMax,30
84048,103,1109,2023-11-21,CardioMax,22
84049,103,593,2023-11-08,GlucoShield,15
84050,103,458,2023-11-29,CardioMax,21
84051,103,216,2023-11-22,CardioMax,25
84052,103,1275,2023-11-24,GlucoShield,24
84053,103,632,2023-11-09,CardioMax,10
84054,103,1380,2023-11-30,CardioMax,17
84055,103,1550,2023-11-20,CardioMax,13
84056,103,1204,2023-11-23,CardioMax,24
84057,103,1685,2023-11-09,CardioMax,23
84058,103,593,2023-11-14,CardioMax,23
84059,103,882,2023-11-23,CardioMax,22
84060,103,967,2023-11-23,CardioMax,28
84061,103,753,2023-11-13,CardioMax,26
84062,103,35,2023-11-27,CardioMax,25
84063,103,1840,2023-11-14,CardioMax,27
84064,103,1668,2023-11-13,CardioMax,40
84065,103,1109,2023-11-23,CardioMax,25
84066,103,632,2023-11-23,CardioMax,21
84067,103,1037,2023-11-23,CardioMax,19
84068,103,413,2023-12-18,CardioMax,27
84069,103,80,2023-12-13,GlucoShield,20
84070,103,593,2023-12-14,CardioMax,20
84071,103,1037,2023-12-21,CardioMax,10
84072,103,657,2023-12-27,GlucoShield,21
84073,103,260,2023-12-12,CardioMax,33
84074,103,1760,2023-12-29,CardioMax,19
84075,103,1640,2023-12-13,CardioMax,17
84076,103,1629,2023-12-11,CardioMax,21
84077,103,907,2023-12-04,CardioMax,26
84078,103,1629,2023-12-08,CardioMax,24
84079,103,1424,2023-12-11,CardioMax,26
84080,103,1424,2023-12-19,CardioMax,29
84081,103,35,2023-12-01,CardioMax,21
84082,103,1211,2023-12-14,CardioMax,24
84083,103,772,2023-12-21,CardioMax,27
84084,103,1452,2023-12-20,CardioMax,16
84085,103,614,2023-12-28,CardioMax,29
84086,103,593,2023-12-25,CardioMax,21
84087,103,1212,2023-12-21,CardioMax,27
84088,103,247,2023-12-13,CardioMax,23
84089,103,1424,2023-12-06,CardioMax,28
84090,103,1995,2023-12-05,CardioMax,10
84091,103,893,2023-12-22,CardioMax,30
84092,103,51,2023-12-06,CardioMax,27
84093,103,59,2023-12-27,GlucoShield,38
84094,103,1109,2023-12-18,CardioMax,39
84095,103,90,2023-12-20,GlucoShield,35
84096,103,293,2023-12-29,CardioMax,21
84097,103,1456,2023-12-21,CardioMax,24
84098,103,1037,2023-12-28,CardioMax,30
84099,103,1796,2023-12-13,CardioMax,23
84100,103,358,2023-12-15,CardioMax,14
84101,103,1407,2023-12-18,CardioMax,30
84102,103,51,2023-12-25,GlucoShield,32
84103,103,958,2023-12-13,CardioMax,33
84104,103,679,2023-12-01,CardioMax,19
84105,103,882,2023-12-19,CardioMax,35
84106,103,1955,2023-12-25,CardioMax,28
84107,103,114,2023-12-01,CardioMax,27
84108,103,976,2023-12-14,CardioMax,37
84109,103,51,2023-12-28,CardioMax,13
84110,103,1747,2024-01-04,CardioMax,33
84111,103,216,2024-01-08,CardioMax,24
84112,103,319,2024-01-24,CardioMax,20
84113,103,759,2024-01-29,CardioMax,25
84114,103,1357,2024-01-18,CardioMax,26
84115,103,668,2024-01-19,CardioMax,19
84116,103,772,2024-01-29,CardioMax,10
84117,103,1685,2024-01-31,CardioMax,26
84118,103,930,2024-01-05,CardioMax,13
84119,103,818,2024-01-25,CardioMax,21
84120,103,239,2024-01-01,CardioMax,18
84121,103,930,2024-01-31,CardioMax,32
84122,103,66,2024-01-12,CardioMax,19
84123,103,353,2024-01-04,CardioMax,36
84124,103,260,2024-01-25,CardioMax,29
84125,103,80,2024-01-30,CardioMax,28
84126,103,869,2024-01-16,CardioMax,26
84127,103,1833,2024-01-23,CardioMax,23
84128,103,845,2024-01-18,CardioMax,22
84129,103,239,2024-01-09,CardioMax,28
84130,103,1872,2024-01-16,CardioMax,17
84131,103,129,2024-01-16,CardioMax,23
84132,103,862,2024-01-12,CardioMax,14
84133,103,1407,2024-01-30,CardioMax,22
84134,103,753,2024-01-25,CardioMax,33
84135,103,759,2024-01-18,CardioMax,17
84136,103,663,2024-01-12,CardioMax,18
84137,103,593,2024-01-01,CardioMax,26
84138,103,772,2024-01-15,CardioMax,18
84139,103,657,2024-01-12,CardioMax,26
84140,103,458,2024-01-19,CardioMax,33
84141,103,353,2024-01-29,GlucoShield,14
84142,103,247,2024-01-31,CardioMax,23
84143,103,893,2024-01-24,CardioMax,30
84144,103,1640,2024-01-01,CardioMax,40
84145,103,239,2024-01-30,CardioMax,16
84146,103,1212,2024-01-19,CardioMax,17
84147,103,828,2024-01-15,CardioMax,40
84148,103,216,2024-01-05,CardioMax,13
84149,103,129,2024-01-17,CardioMax,23
84150,103,663,2024-01-10,GlucoShield,37
84151,103,1195,2024-01-09,CardioMax,16
84152,103,1641,2024-01-19,CardioMax,28
84153,103,657,2024-01-29,CardioMax,26
84154,103,1536,2024-01-02,CardioMax,17
84155,103,1536,2024-01-02,CardioMax,27
84156,103,682,2024-01-18,CardioMax,26
84157,103,1010,2024-01-02,CardioMax,29
84158,103,752,2024-01-22,CardioMax,20
84159,103,759,2024-01-24,GlucoShield,17
84160,103,1456,2024-01-18,CardioMax,16
84161,103,1840,2024-02-15,CardioMax,27
84162,103,828,2024-02-01,CardioMax,20
84163,103,1629,2024-02-20,CardioMax,30
84164,103,869,2024-02-21,CardioMax,31
84165,103,752,2024-02-15,CardioMax,19
84166,103,1442,2024-02-21,CardioMax,16
84167,103,1659,2024-02-14,GlucoShield,32
84168,103,1942,2024-02-01,CardioMax,26
84169,103,887,2024-02-06,CardioMax,24
84170,103,1887,2024-02-29,CardioMax,21
84171,103,893,2024-02-29,CardioMax,30
84172,103,1908,2024-02-01,CardioMax,24
84173,103,1872,2024-02-14,GlucoShield,20
84174,103,758,2024-02-16,CardioMax,34
84175,103,1510,2024-02-28,CardioMax,33
84176,103,1109,2024-02-13,CardioMax,30
84177,103,51,2024-02-29,GlucoShield,12
84178,103,882,2024-02-23,CardioMax,22
84179,103,413,2024-02-21,GlucoShield,25
84180,103,595,2024-02-28,CardioMax,26
84181,103,367,2024-02-12,CardioMax,25
84182,103,1255,2024-02-01,CardioMax,16
84183,103,458,2024-02-23,CardioMax,28
84184,103,1955,2024-02-09,CardioMax,30
84185,103,818,2024-02-14,CardioMax,36
84186,103,753,2024-02-20,CardioMax,25
84187,103,1650,2024-02-26,CardioMax,17
84188,103,1833,2024-02-21,CardioMax,26
84189,103,614,2024-02-22,CardioMax,22
84190,103,1872,2024-02-08,CardioMax,14
84191,103,882,2024-02-14,CardioMax,30
84192,103,1058,2024-02-22,CardioMax,16
84193,103,1796,2024-02-01,CardioMax,27
84194,103,1885,2024-02-14,CardioMax,25
84195,103,1908,2024-02-23,CardioMax,33
84196,103,1650,2024-02-15,CardioMax,21
84197,103,410,2024-02-15,CardioMax,15
84198,103,1908,2024-02-15,CardioMax,39
84199,103,413,2024-02-13,CardioMax,19
84200,103,367,2024-02-19,GlucoShield,23
84201,103,1786,2024-02-29,CardioMax,24
84202,103,260,2024-02-20,CardioMax,17
84203,103,8,2024-02-13,CardioMax,25
84204,103,818,2024-02-27,CardioMax,28
84205,103,1640,2024-02-27,CardioMax,26
84206,103,1407,2024-02-29,CardioMax,17
84207,103,1855,2024-02-08,GlucoShield,29
84208,103,319,2024-02-19,GlucoShield,25
84209,103,90,2024-02-09,CardioMax,23
84210,103,1075,2024-02-13,CardioMax,20
84211,103,80,2024-02-22,CardioMax,34
84212,103,458,2024-02-22,CardioMax,29
84213,103,1955,2024-03-29,CardioMax,34
84214,103,632,2024-03-13,CardioMax,10
84215,103,1872,2024-03-13,CardioMax,27
84216,103,1357,2024-03-18,CardioMax,22
84217,103,35,2024-03-04,CardioMax,20
84218,103,882,2024-03-08,CardioMax,10
84219,103,1473,2024-03-08,GlucoShield,33
84220,103,247,2024-03-13,CardioMax,23
84221,103,1620,2024-03-18,CardioMax,23
84222,103,1668,2024-03-29,CardioMax,21
84223,103,1407,2024-03-04,CardioMax,24
84224,103,83,2024-03-21,CardioMax,26
84225,103,1152,2024-03-29,CardioMax,28
84226,103,792,2024-03-14,CardioMax,19
84227,103,614,2024-03-27,CardioMax,10
84228,103,1472,2024-03-12,CardioMax,25
84229,103,247,2024-03-04,CardioMax,18
84230,103,1908,2024-03-08,CardioMax,29
84231,103,760,2024-03-06,CardioMax,15
84232,103,614,2024-03-21,GlucoShield,26
84233,103,1668,2024-03-14,CardioMax,15
84234,103,1829,2024-03-06,CardioMax,27
84235,103,1037,2024-03-11,GlucoShield,26
84236,103,260,2024-03-18,CardioMax,23
84237,103,1510,2024-03-28,CardioMax,23
84238,103,893,2024-03-07,CardioMax,25
84239,103,1424,2024-03-26,CardioMax,25
84240,103,80,2024-03-27,CardioMax,22
84241,103,520,2024-03-26,CardioMax,28
